project,bug,bug-introducing_changes,days
Mahout,MAHOUT-1067,7,471
Mahout,MAHOUT-1070,6,429
Mahout,MAHOUT-1072,1,0
Mahout,MAHOUT-1073,2,5
Mahout,MAHOUT-1075,1,0
Mahout,MAHOUT-1077,1,0
Mahout,MAHOUT-1083,5,73
Mahout,MAHOUT-1084,2,513
Mahout,MAHOUT-1086,20,1022
Mahout,MAHOUT-1091,3,252
Mahout,MAHOUT-1093,1,0
Mahout,MAHOUT-1097,4,570
Mahout,MAHOUT-1098,3,584
Mahout,MAHOUT-11,42,628
Mahout,MAHOUT-1100,1,0
Mahout,MAHOUT-1101,1,0
Mahout,MAHOUT-1103,29,1243
Mahout,MAHOUT-1105,3,586
Mahout,MAHOUT-1116,2,36
Mahout,MAHOUT-1119,1,0
Mahout,MAHOUT-1130,2,778
Mahout,MAHOUT-1131,1,0
Mahout,MAHOUT-1132,1,0
Mahout,MAHOUT-1138,6,746
Mahout,MAHOUT-1139,2,8
Mahout,MAHOUT-1141,1,0
Mahout,MAHOUT-1142,1,0
Mahout,MAHOUT-1144,2,88
Mahout,MAHOUT-1145,13,1287
Mahout,MAHOUT-1146,1,0
Mahout,MAHOUT-1148,5,907
Mahout,MAHOUT-1150,2,0
Mahout,MAHOUT-1157,3,282
Mahout,MAHOUT-1163,14,1346
Mahout,MAHOUT-1164,5,871
Mahout,MAHOUT-1165,1,0
Mahout,MAHOUT-1171,46,1684
Mahout,MAHOUT-1174,2,1159
Mahout,MAHOUT-118,14,393
Mahout,MAHOUT-1180,2,203
Mahout,MAHOUT-1185,1,0
Mahout,MAHOUT-1186,3,2
Mahout,MAHOUT-1188,7,1329
Mahout,MAHOUT-1189,2,0
Mahout,MAHOUT-1190,27,1028
Mahout,MAHOUT-1191,21,1255
Mahout,MAHOUT-1196,2,219
Mahout,MAHOUT-1197,1,0
Mahout,MAHOUT-1200,3,606
Mahout,MAHOUT-1201,16,1253
Mahout,MAHOUT-1213,5,584
Mahout,MAHOUT-1217,1,0
Mahout,MAHOUT-1222,2,12
Mahout,MAHOUT-1223,1,0
Mahout,MAHOUT-1230,6,1249
Mahout,MAHOUT-1232,3,470
Mahout,MAHOUT-1237,1,0
Mahout,MAHOUT-1238,1,0
Mahout,MAHOUT-1240,3,263
Mahout,MAHOUT-1243,4,736
Mahout,MAHOUT-1247,1,0
Mahout,MAHOUT-1259,1,0
Mahout,MAHOUT-1268,1,0
Mahout,MAHOUT-1269,2,0
Mahout,MAHOUT-1284,5,1138
Mahout,MAHOUT-1287,4,324
Mahout,MAHOUT-1301,4,1273
Mahout,MAHOUT-1302,8,886
Mahout,MAHOUT-1306,5,871
Mahout,MAHOUT-1313,1,0
Mahout,MAHOUT-1332,10,1870
Mahout,MAHOUT-1335,1,0
Mahout,MAHOUT-141,1,0
Mahout,MAHOUT-152,1,0
Mahout,MAHOUT-159,6,488
Mahout,MAHOUT-172,1,0
Mahout,MAHOUT-177,1,0
Mahout,MAHOUT-181,6,318
Mahout,MAHOUT-183,2,379
Mahout,MAHOUT-186,2,9
Mahout,MAHOUT-191,4,172
Mahout,MAHOUT-193,2,135
Mahout,MAHOUT-197,1,0
Mahout,MAHOUT-203,1,0
Mahout,MAHOUT-211,2,34
Mahout,MAHOUT-212,5,486
Mahout,MAHOUT-22,1,0
Mahout,MAHOUT-223,1,0
Mahout,MAHOUT-23,1,0
Mahout,MAHOUT-230,2,10
Mahout,MAHOUT-235,3,11
Mahout,MAHOUT-247,4,451
Mahout,MAHOUT-25,9,58
Mahout,MAHOUT-26,1,0
Mahout,MAHOUT-265,1,0
Mahout,MAHOUT-266,1,0
Mahout,MAHOUT-269,12,209
Mahout,MAHOUT-273,5,200
Mahout,MAHOUT-276,5,233
Mahout,MAHOUT-289,3,174
Mahout,MAHOUT-290,2,23
Mahout,MAHOUT-296,8,548
Mahout,MAHOUT-312,2,1
Mahout,MAHOUT-324,1,0
Mahout,MAHOUT-339,9,685
Mahout,MAHOUT-347,1,0
Mahout,MAHOUT-353,8,690
Mahout,MAHOUT-355,11,120
Mahout,MAHOUT-359,13,688
Mahout,MAHOUT-360,3,577
Mahout,MAHOUT-361,5,58
Mahout,MAHOUT-367,3,223
Mahout,MAHOUT-369,11,430
Mahout,MAHOUT-370,3,644
Mahout,MAHOUT-377,1,0
Mahout,MAHOUT-378,1,0
Mahout,MAHOUT-379,65,772
Mahout,MAHOUT-380,2,644
Mahout,MAHOUT-386,7,641
Mahout,MAHOUT-392,2,39
Mahout,MAHOUT-395,2,215
Mahout,MAHOUT-401,6,229
Mahout,MAHOUT-402,5,272
Mahout,MAHOUT-405,3,41
Mahout,MAHOUT-406,6,529
Mahout,MAHOUT-409,8,283
Mahout,MAHOUT-414,50,947
Mahout,MAHOUT-421,4,644
Mahout,MAHOUT-430,3,644
Mahout,MAHOUT-431,1,0
Mahout,MAHOUT-434,3,243
Mahout,MAHOUT-436,5,124
Mahout,MAHOUT-437,2,543
Mahout,MAHOUT-438,2,21
Mahout,MAHOUT-443,4,41
Mahout,MAHOUT-449,4,219
Mahout,MAHOUT-452,9,205
Mahout,MAHOUT-454,1,0
Mahout,MAHOUT-455,4,529
Mahout,MAHOUT-457,11,144
Mahout,MAHOUT-461,5,110
Mahout,MAHOUT-469,2,139
Mahout,MAHOUT-470,11,332
Mahout,MAHOUT-477,1,0
Mahout,MAHOUT-48,2,44
Mahout,MAHOUT-481,1,0
Mahout,MAHOUT-486,5,185
Mahout,MAHOUT-488,1,0
Mahout,MAHOUT-489,3,96
Mahout,MAHOUT-491,1,0
Mahout,MAHOUT-492,11,14
Mahout,MAHOUT-495,10,258
Mahout,MAHOUT-497,6,241
Mahout,MAHOUT-498,3,14
Mahout,MAHOUT-504,40,952
Mahout,MAHOUT-509,7,322
Mahout,MAHOUT-513,33,897
Mahout,MAHOUT-516,4,82
Mahout,MAHOUT-523,1,0
Mahout,MAHOUT-524,9,315
Mahout,MAHOUT-526,5,243
Mahout,MAHOUT-528,2,166
Mahout,MAHOUT-545,34,301
Mahout,MAHOUT-546,2,252
Mahout,MAHOUT-552,2,41
Mahout,MAHOUT-556,1,0
Mahout,MAHOUT-557,1,0
Mahout,MAHOUT-561,1,0
Mahout,MAHOUT-564,9,538
Mahout,MAHOUT-565,1,0
Mahout,MAHOUT-566,5,302
Mahout,MAHOUT-569,11,775
Mahout,MAHOUT-576,8,748
Mahout,MAHOUT-580,19,498
Mahout,MAHOUT-581,1,0
Mahout,MAHOUT-584,7,320
Mahout,MAHOUT-585,3,248
Mahout,MAHOUT-587,12,262
Mahout,MAHOUT-589,9,678
Mahout,MAHOUT-591,2,25
Mahout,MAHOUT-594,22,550
Mahout,MAHOUT-600,1,0
Mahout,MAHOUT-602,4,493
Mahout,MAHOUT-604,3,824
Mahout,MAHOUT-610,1,0
Mahout,MAHOUT-614,2,55
Mahout,MAHOUT-616,11,707
Mahout,MAHOUT-618,8,600
Mahout,MAHOUT-630,5,876
Mahout,MAHOUT-632,18,599
Mahout,MAHOUT-638,4,26
Mahout,MAHOUT-641,4,304
Mahout,MAHOUT-646,1,0
Mahout,MAHOUT-647,2,144
Mahout,MAHOUT-666,6,415
Mahout,MAHOUT-677,1,0
Mahout,MAHOUT-678,1,0
Mahout,MAHOUT-679,3,228
Mahout,MAHOUT-694,1,0
Mahout,MAHOUT-700,6,507
Mahout,MAHOUT-701,1,0
Mahout,MAHOUT-714,2,12
Mahout,MAHOUT-723,2,34
Mahout,MAHOUT-738,21,611
Mahout,MAHOUT-75,2,150
Mahout,MAHOUT-754,1,0
Mahout,MAHOUT-755,1,0
Mahout,MAHOUT-762,1,0
Mahout,MAHOUT-766,1,0
Mahout,MAHOUT-774,2,86
Mahout,MAHOUT-784,1,0
Mahout,MAHOUT-786,1,0
Mahout,MAHOUT-793,2,45
Mahout,MAHOUT-799,11,610
Mahout,MAHOUT-801,1,0
Mahout,MAHOUT-802,2,71
Mahout,MAHOUT-806,3,140
Mahout,MAHOUT-807,2,103
Mahout,MAHOUT-808,5,436
Mahout,MAHOUT-809,1,0
Mahout,MAHOUT-814,1,0
Mahout,MAHOUT-816,1,0
Mahout,MAHOUT-819,1,0
Mahout,MAHOUT-82,1,0
Mahout,MAHOUT-839,1,0
Mahout,MAHOUT-842,29,734
Mahout,MAHOUT-844,1,0
Mahout,MAHOUT-849,4,622
Mahout,MAHOUT-855,1,0
Mahout,MAHOUT-861,1,0
Mahout,MAHOUT-864,4,527
Mahout,MAHOUT-871,1,0
Mahout,MAHOUT-882,2,182
Mahout,MAHOUT-885,4,798
Mahout,MAHOUT-886,3,109
Mahout,MAHOUT-889,1,0
Mahout,MAHOUT-890,29,756
Mahout,MAHOUT-894,2,4
Mahout,MAHOUT-895,4,1152
Mahout,MAHOUT-900,2,485
Mahout,MAHOUT-903,8,876
Mahout,MAHOUT-91,1,0
Mahout,MAHOUT-912,1,0
Mahout,MAHOUT-915,1,0
Mahout,MAHOUT-919,1,0
Mahout,MAHOUT-92,9,73
Mahout,MAHOUT-936,1,0
Mahout,MAHOUT-937,6,638
Mahout,MAHOUT-939,7,450
Mahout,MAHOUT-946,39,1235
Mahout,MAHOUT-951,4,19
Mahout,MAHOUT-954,8,833
Mahout,MAHOUT-956,1,0
Mahout,MAHOUT-957,1,0
Mahout,MAHOUT-958,6,616
Mahout,MAHOUT-961,5,452
Mahout,MAHOUT-962,4,1051
Mahout,MAHOUT-971,19,909
Mahout,MAHOUT-973,2,660
Mahout,MAHOUT-985,1,0
Mahout,MAHOUT-993,4,994
Mahout,MAHOUT-999,8,1317
OpenJPA,OPENJPA-100,1,0
OpenJPA,OPENJPA-1001,13,1303
OpenJPA,OPENJPA-1002,10,848
OpenJPA,OPENJPA-1004,3,977
OpenJPA,OPENJPA-1006,2,984
OpenJPA,OPENJPA-102,1,0
OpenJPA,OPENJPA-1020,2,242
OpenJPA,OPENJPA-1025,3,47
OpenJPA,OPENJPA-1028,3,977
OpenJPA,OPENJPA-1029,3,364
OpenJPA,OPENJPA-103,4,156
OpenJPA,OPENJPA-1039,1,0
OpenJPA,OPENJPA-1041,4,984
OpenJPA,OPENJPA-1044,1,0
OpenJPA,OPENJPA-1046,1,0
OpenJPA,OPENJPA-1049,2,696
OpenJPA,OPENJPA-1051,6,1215
OpenJPA,OPENJPA-1053,6,1317
OpenJPA,OPENJPA-1054,3,1043
OpenJPA,OPENJPA-1060,1,0
OpenJPA,OPENJPA-1061,7,996
OpenJPA,OPENJPA-1067,8,977
OpenJPA,OPENJPA-1072,1,0
OpenJPA,OPENJPA-1074,7,1023
OpenJPA,OPENJPA-1097,11,1346
OpenJPA,OPENJPA-1099,2,616
OpenJPA,OPENJPA-1100,1,0
OpenJPA,OPENJPA-111,6,752
OpenJPA,OPENJPA-1116,5,1163
OpenJPA,OPENJPA-1119,1,0
OpenJPA,OPENJPA-1120,2,0
OpenJPA,OPENJPA-1121,3,1255
OpenJPA,OPENJPA-1125,1,0
OpenJPA,OPENJPA-1129,1,0
OpenJPA,OPENJPA-1135,15,1057
OpenJPA,OPENJPA-1141,1,0
OpenJPA,OPENJPA-1142,6,950
OpenJPA,OPENJPA-115,1,0
OpenJPA,OPENJPA-1155,1,0
OpenJPA,OPENJPA-1156,3,0
OpenJPA,OPENJPA-1158,1,0
OpenJPA,OPENJPA-116,2,21
OpenJPA,OPENJPA-1163,4,984
OpenJPA,OPENJPA-1165,5,977
OpenJPA,OPENJPA-1168,2,594
OpenJPA,OPENJPA-1169,1,0
OpenJPA,OPENJPA-1174,3,1115
OpenJPA,OPENJPA-118,3,203
OpenJPA,OPENJPA-1184,1,0
OpenJPA,OPENJPA-1185,51,1192
OpenJPA,OPENJPA-1189,8,1050
OpenJPA,OPENJPA-119,2,202
OpenJPA,OPENJPA-1193,1,0
OpenJPA,OPENJPA-1200,4,372
OpenJPA,OPENJPA-1201,1,0
OpenJPA,OPENJPA-1204,2,977
OpenJPA,OPENJPA-121,4,207
OpenJPA,OPENJPA-1211,3,14
OpenJPA,OPENJPA-1218,2,120
OpenJPA,OPENJPA-1224,9,1243
OpenJPA,OPENJPA-1226,3,984
OpenJPA,OPENJPA-1230,1,0
OpenJPA,OPENJPA-1232,2,293
OpenJPA,OPENJPA-1234,1,0
OpenJPA,OPENJPA-1239,2,16
OpenJPA,OPENJPA-1242,3,1022
OpenJPA,OPENJPA-1243,2,342
OpenJPA,OPENJPA-1248,9,1155
OpenJPA,OPENJPA-1250,1,0
OpenJPA,OPENJPA-1253,23,1172
OpenJPA,OPENJPA-1256,3,372
OpenJPA,OPENJPA-1260,3,362
OpenJPA,OPENJPA-1269,1,0
OpenJPA,OPENJPA-1279,1,0
OpenJPA,OPENJPA-1283,1,0
OpenJPA,OPENJPA-1286,9,1150
OpenJPA,OPENJPA-1289,6,1523
OpenJPA,OPENJPA-1294,2,596
OpenJPA,OPENJPA-1295,2,1150
OpenJPA,OPENJPA-13,3,84
OpenJPA,OPENJPA-1302,2,263
OpenJPA,OPENJPA-1305,1,0
OpenJPA,OPENJPA-1308,16,1189
OpenJPA,OPENJPA-132,1,0
OpenJPA,OPENJPA-1325,2,68
OpenJPA,OPENJPA-1328,9,1140
OpenJPA,OPENJPA-133,4,64
OpenJPA,OPENJPA-1338,6,203
OpenJPA,OPENJPA-1339,4,1182
OpenJPA,OPENJPA-134,9,268
OpenJPA,OPENJPA-1341,2,202
OpenJPA,OPENJPA-1344,3,952
OpenJPA,OPENJPA-1349,1,0
OpenJPA,OPENJPA-135,1,0
OpenJPA,OPENJPA-1350,2,1245
OpenJPA,OPENJPA-1351,2,351
OpenJPA,OPENJPA-1352,1,0
OpenJPA,OPENJPA-1354,1,0
OpenJPA,OPENJPA-1355,3,1148
OpenJPA,OPENJPA-1360,1,0
OpenJPA,OPENJPA-1367,4,1067
OpenJPA,OPENJPA-1369,3,92
OpenJPA,OPENJPA-1370,2,28
OpenJPA,OPENJPA-1371,4,1114
OpenJPA,OPENJPA-1375,3,4
OpenJPA,OPENJPA-1376,26,1839
OpenJPA,OPENJPA-1377,2,12
OpenJPA,OPENJPA-1379,1,0
OpenJPA,OPENJPA-1380,2,1009
OpenJPA,OPENJPA-1381,4,290
OpenJPA,OPENJPA-1383,2,32
OpenJPA,OPENJPA-1386,2,6
OpenJPA,OPENJPA-1387,16,1215
OpenJPA,OPENJPA-1388,6,1044
OpenJPA,OPENJPA-1390,3,111
OpenJPA,OPENJPA-1391,7,105
OpenJPA,OPENJPA-1392,3,196
OpenJPA,OPENJPA-1396,4,1016
OpenJPA,OPENJPA-1397,1,0
OpenJPA,OPENJPA-14,4,35
OpenJPA,OPENJPA-1400,2,379
OpenJPA,OPENJPA-1401,5,1069
OpenJPA,OPENJPA-1407,2,262
OpenJPA,OPENJPA-1409,4,1028
OpenJPA,OPENJPA-1410,7,908
OpenJPA,OPENJPA-1413,4,1036
OpenJPA,OPENJPA-142,51,408
OpenJPA,OPENJPA-1421,2,652
OpenJPA,OPENJPA-1424,2,1234
OpenJPA,OPENJPA-143,3,110
OpenJPA,OPENJPA-1431,3,255
OpenJPA,OPENJPA-1432,3,1157
OpenJPA,OPENJPA-1435,1,0
OpenJPA,OPENJPA-1438,1,0
OpenJPA,OPENJPA-1439,1,0
OpenJPA,OPENJPA-1441,1,0
OpenJPA,OPENJPA-1442,2,738
OpenJPA,OPENJPA-1444,12,1260
OpenJPA,OPENJPA-1445,2,984
OpenJPA,OPENJPA-1452,2,148
OpenJPA,OPENJPA-1455,4,1272
OpenJPA,OPENJPA-1458,3,1248
OpenJPA,OPENJPA-146,2,145
OpenJPA,OPENJPA-1460,6,1290
OpenJPA,OPENJPA-1461,4,845
OpenJPA,OPENJPA-1464,1,0
OpenJPA,OPENJPA-1467,3,1113
OpenJPA,OPENJPA-1473,1,0
OpenJPA,OPENJPA-1474,3,66
OpenJPA,OPENJPA-1477,1,0
OpenJPA,OPENJPA-148,3,296
OpenJPA,OPENJPA-1482,3,6
OpenJPA,OPENJPA-1483,6,1380
OpenJPA,OPENJPA-1485,5,187
OpenJPA,OPENJPA-1486,3,1232
OpenJPA,OPENJPA-1491,2,770
OpenJPA,OPENJPA-1496,2,157
OpenJPA,OPENJPA-15,1,0
OpenJPA,OPENJPA-150,1,0
OpenJPA,OPENJPA-1500,6,155
OpenJPA,OPENJPA-1501,1,0
OpenJPA,OPENJPA-1503,8,1075
OpenJPA,OPENJPA-1506,1,0
OpenJPA,OPENJPA-1515,4,213
OpenJPA,OPENJPA-1524,1,0
OpenJPA,OPENJPA-1527,1,0
OpenJPA,OPENJPA-1535,3,1167
OpenJPA,OPENJPA-1536,1,0
OpenJPA,OPENJPA-1538,1,0
OpenJPA,OPENJPA-1540,2,37
OpenJPA,OPENJPA-1542,5,325
OpenJPA,OPENJPA-1543,3,106
OpenJPA,OPENJPA-1547,2,22
OpenJPA,OPENJPA-1550,27,1432
OpenJPA,OPENJPA-1556,2,977
OpenJPA,OPENJPA-1558,2,414
OpenJPA,OPENJPA-1559,4,1323
OpenJPA,OPENJPA-1562,4,226
OpenJPA,OPENJPA-1565,25,1344
OpenJPA,OPENJPA-1568,2,1331
OpenJPA,OPENJPA-1569,2,1368
OpenJPA,OPENJPA-157,1,0
OpenJPA,OPENJPA-1570,2,352
OpenJPA,OPENJPA-1573,4,120
OpenJPA,OPENJPA-1575,4,1086
OpenJPA,OPENJPA-1578,3,1275
OpenJPA,OPENJPA-1580,1,0
OpenJPA,OPENJPA-1581,1,0
OpenJPA,OPENJPA-1583,4,1337
OpenJPA,OPENJPA-1584,3,215
OpenJPA,OPENJPA-1588,3,147
OpenJPA,OPENJPA-1596,5,1350
OpenJPA,OPENJPA-1597,19,1358
OpenJPA,OPENJPA-1599,3,226
OpenJPA,OPENJPA-1604,12,1366
OpenJPA,OPENJPA-1605,1,0
OpenJPA,OPENJPA-1608,3,1355
OpenJPA,OPENJPA-1609,1,0
OpenJPA,OPENJPA-1611,1,0
OpenJPA,OPENJPA-1613,8,665
OpenJPA,OPENJPA-1615,1,0
OpenJPA,OPENJPA-1618,1,0
OpenJPA,OPENJPA-162,1,0
OpenJPA,OPENJPA-1625,1,0
OpenJPA,OPENJPA-1626,2,228
OpenJPA,OPENJPA-1627,3,1002
OpenJPA,OPENJPA-1630,4,1283
OpenJPA,OPENJPA-1631,6,470
OpenJPA,OPENJPA-1634,9,1000
OpenJPA,OPENJPA-1641,6,136
OpenJPA,OPENJPA-1644,3,984
OpenJPA,OPENJPA-1646,6,1337
OpenJPA,OPENJPA-1648,4,401
OpenJPA,OPENJPA-165,4,339
OpenJPA,OPENJPA-1657,1,0
OpenJPA,OPENJPA-1662,12,1367
OpenJPA,OPENJPA-1665,3,0
OpenJPA,OPENJPA-1667,3,350
OpenJPA,OPENJPA-1668,4,450
OpenJPA,OPENJPA-1670,2,206
OpenJPA,OPENJPA-1678,5,1442
OpenJPA,OPENJPA-1682,8,1418
OpenJPA,OPENJPA-1685,1,0
OpenJPA,OPENJPA-1686,25,1494
OpenJPA,OPENJPA-1689,4,1435
OpenJPA,OPENJPA-1690,1,0
OpenJPA,OPENJPA-1691,11,1859
OpenJPA,OPENJPA-1692,18,1444
OpenJPA,OPENJPA-1695,3,570
OpenJPA,OPENJPA-1696,7,1036
OpenJPA,OPENJPA-1697,5,1428
OpenJPA,OPENJPA-1701,1,0
OpenJPA,OPENJPA-1702,1,0
OpenJPA,OPENJPA-1704,5,1275
OpenJPA,OPENJPA-1714,1,0
OpenJPA,OPENJPA-1715,2,1448
OpenJPA,OPENJPA-1719,6,1462
OpenJPA,OPENJPA-1722,1,0
OpenJPA,OPENJPA-1725,4,1755
OpenJPA,OPENJPA-1726,13,1366
OpenJPA,OPENJPA-1727,5,384
OpenJPA,OPENJPA-1736,9,1501
OpenJPA,OPENJPA-1738,1,0
OpenJPA,OPENJPA-174,3,219
OpenJPA,OPENJPA-1740,8,1434
OpenJPA,OPENJPA-1742,3,1332
OpenJPA,OPENJPA-1743,2,1399
OpenJPA,OPENJPA-1746,4,1204
OpenJPA,OPENJPA-1749,3,125
OpenJPA,OPENJPA-175,2,49
OpenJPA,OPENJPA-1751,1,0
OpenJPA,OPENJPA-1752,6,267
OpenJPA,OPENJPA-1753,7,517
OpenJPA,OPENJPA-1756,1,0
OpenJPA,OPENJPA-1757,2,1044
OpenJPA,OPENJPA-1762,3,1570
OpenJPA,OPENJPA-1765,5,1275
OpenJPA,OPENJPA-1768,4,1553
OpenJPA,OPENJPA-1769,1,0
OpenJPA,OPENJPA-1770,3,984
OpenJPA,OPENJPA-1784,4,1370
OpenJPA,OPENJPA-1787,5,1594
OpenJPA,OPENJPA-1788,1,0
OpenJPA,OPENJPA-179,2,230
OpenJPA,OPENJPA-1790,1,0
OpenJPA,OPENJPA-1793,6,1559
OpenJPA,OPENJPA-1794,3,1288
OpenJPA,OPENJPA-1800,3,1519
OpenJPA,OPENJPA-1801,10,1546
OpenJPA,OPENJPA-1804,1,0
OpenJPA,OPENJPA-1809,2,1226
OpenJPA,OPENJPA-181,5,241
OpenJPA,OPENJPA-1810,3,1174
OpenJPA,OPENJPA-1811,3,1088
OpenJPA,OPENJPA-1814,1,0
OpenJPA,OPENJPA-1819,2,927
OpenJPA,OPENJPA-1828,1,0
OpenJPA,OPENJPA-1830,5,1147
OpenJPA,OPENJPA-1831,1,0
OpenJPA,OPENJPA-1835,2,1062
OpenJPA,OPENJPA-1837,3,1492
OpenJPA,OPENJPA-1838,2,1275
OpenJPA,OPENJPA-1845,7,1471
OpenJPA,OPENJPA-1856,5,1568
OpenJPA,OPENJPA-1857,1,0
OpenJPA,OPENJPA-1867,4,1546
OpenJPA,OPENJPA-1870,1,0
OpenJPA,OPENJPA-1873,6,1870
OpenJPA,OPENJPA-1877,1,0
OpenJPA,OPENJPA-1881,4,700
OpenJPA,OPENJPA-1882,4,1574
OpenJPA,OPENJPA-1884,6,1211
OpenJPA,OPENJPA-1886,2,443
OpenJPA,OPENJPA-1890,5,1133
OpenJPA,OPENJPA-1892,2,27
OpenJPA,OPENJPA-1893,3,1275
OpenJPA,OPENJPA-1894,1,0
OpenJPA,OPENJPA-1896,4,1280
OpenJPA,OPENJPA-1897,2,706
OpenJPA,OPENJPA-1898,1,0
OpenJPA,OPENJPA-1900,2,1
OpenJPA,OPENJPA-1901,1,0
OpenJPA,OPENJPA-1903,1,0
OpenJPA,OPENJPA-1904,3,984
OpenJPA,OPENJPA-1910,1,0
OpenJPA,OPENJPA-1911,4,1636
OpenJPA,OPENJPA-1912,2,1988
OpenJPA,OPENJPA-1915,1,0
OpenJPA,OPENJPA-1923,3,1551
OpenJPA,OPENJPA-1928,2,7
OpenJPA,OPENJPA-1935,4,481
OpenJPA,OPENJPA-1938,5,1566
OpenJPA,OPENJPA-1939,4,694
OpenJPA,OPENJPA-1940,3,1275
OpenJPA,OPENJPA-1943,14,738
OpenJPA,OPENJPA-1944,4,949
OpenJPA,OPENJPA-1954,4,987
OpenJPA,OPENJPA-1957,1,0
OpenJPA,OPENJPA-1959,1,0
OpenJPA,OPENJPA-1960,2,1055
OpenJPA,OPENJPA-1965,1,0
OpenJPA,OPENJPA-1966,2,984
OpenJPA,OPENJPA-1968,5,663
OpenJPA,OPENJPA-1969,1,0
OpenJPA,OPENJPA-1970,1,0
OpenJPA,OPENJPA-1974,2,1096
OpenJPA,OPENJPA-1975,6,450
OpenJPA,OPENJPA-1979,3,1275
OpenJPA,OPENJPA-1981,1,0
OpenJPA,OPENJPA-1983,3,1743
OpenJPA,OPENJPA-1984,2,18
OpenJPA,OPENJPA-1985,1,0
OpenJPA,OPENJPA-1986,8,1811
OpenJPA,OPENJPA-1987,2,1121
OpenJPA,OPENJPA-1989,12,1803
OpenJPA,OPENJPA-1992,5,1128
OpenJPA,OPENJPA-1993,18,1985
OpenJPA,OPENJPA-1994,1,0
OpenJPA,OPENJPA-1995,1,0
OpenJPA,OPENJPA-200,6,493
OpenJPA,OPENJPA-2000,1,0
OpenJPA,OPENJPA-2005,1,0
OpenJPA,OPENJPA-2006,5,1056
OpenJPA,OPENJPA-2007,3,298
OpenJPA,OPENJPA-2008,1,0
OpenJPA,OPENJPA-2010,11,1813
OpenJPA,OPENJPA-2011,1,0
OpenJPA,OPENJPA-2012,1,0
OpenJPA,OPENJPA-2013,1,0
OpenJPA,OPENJPA-2015,2,1785
OpenJPA,OPENJPA-202,1,0
OpenJPA,OPENJPA-2024,1,0
OpenJPA,OPENJPA-2025,7,1471
OpenJPA,OPENJPA-2027,3,954
OpenJPA,OPENJPA-203,2,7
OpenJPA,OPENJPA-2036,1,0
OpenJPA,OPENJPA-2038,2,1755
OpenJPA,OPENJPA-2039,8,1853
OpenJPA,OPENJPA-2040,1,0
OpenJPA,OPENJPA-2044,5,366
OpenJPA,OPENJPA-2051,2,0
OpenJPA,OPENJPA-2055,2,1106
OpenJPA,OPENJPA-2056,4,990
OpenJPA,OPENJPA-2060,1,0
OpenJPA,OPENJPA-2065,3,1115
OpenJPA,OPENJPA-2066,4,773
OpenJPA,OPENJPA-2067,4,1297
OpenJPA,OPENJPA-2069,6,1846
OpenJPA,OPENJPA-207,3,740
OpenJPA,OPENJPA-2070,6,799
OpenJPA,OPENJPA-2071,1,0
OpenJPA,OPENJPA-2072,3,1126
OpenJPA,OPENJPA-2073,1,0
OpenJPA,OPENJPA-208,6,268
OpenJPA,OPENJPA-2083,2,380
OpenJPA,OPENJPA-209,1,0
OpenJPA,OPENJPA-2094,4,1980
OpenJPA,OPENJPA-2095,11,2135
OpenJPA,OPENJPA-2098,1,0
OpenJPA,OPENJPA-2100,3,263
OpenJPA,OPENJPA-2102,3,1996
OpenJPA,OPENJPA-2107,6,1157
OpenJPA,OPENJPA-2110,2,984
OpenJPA,OPENJPA-2117,3,0
OpenJPA,OPENJPA-2118,1,0
OpenJPA,OPENJPA-2119,3,1037
OpenJPA,OPENJPA-2122,2,1961
OpenJPA,OPENJPA-2123,12,2035
OpenJPA,OPENJPA-2124,1,0
OpenJPA,OPENJPA-2131,4,2034
OpenJPA,OPENJPA-2132,1,0
OpenJPA,OPENJPA-2133,2,349
OpenJPA,OPENJPA-2139,14,2135
OpenJPA,OPENJPA-214,1,0
OpenJPA,OPENJPA-2141,1,0
OpenJPA,OPENJPA-2142,7,2114
OpenJPA,OPENJPA-2146,1,0
OpenJPA,OPENJPA-2149,6,2198
OpenJPA,OPENJPA-2153,4,1993
OpenJPA,OPENJPA-2156,2,219
OpenJPA,OPENJPA-2158,2,463
OpenJPA,OPENJPA-2161,7,1101
OpenJPA,OPENJPA-2163,9,2086
OpenJPA,OPENJPA-2170,1,0
OpenJPA,OPENJPA-2174,1,0
OpenJPA,OPENJPA-2175,2,1023
OpenJPA,OPENJPA-2178,1,0
OpenJPA,OPENJPA-2179,1,0
OpenJPA,OPENJPA-218,1,0
OpenJPA,OPENJPA-2187,1,0
OpenJPA,OPENJPA-219,5,162
OpenJPA,OPENJPA-2196,2,255
OpenJPA,OPENJPA-2197,2,1965
OpenJPA,OPENJPA-2198,1,0
OpenJPA,OPENJPA-2199,3,1133
OpenJPA,OPENJPA-2204,1,0
OpenJPA,OPENJPA-2207,2,1275
OpenJPA,OPENJPA-222,8,56
OpenJPA,OPENJPA-2221,2,2170
OpenJPA,OPENJPA-2227,4,1585
OpenJPA,OPENJPA-2228,2,1109
OpenJPA,OPENJPA-2230,1,0
OpenJPA,OPENJPA-2233,6,2262
OpenJPA,OPENJPA-2235,1,0
OpenJPA,OPENJPA-2236,2,685
OpenJPA,OPENJPA-2242,3,633
OpenJPA,OPENJPA-2243,2,2
OpenJPA,OPENJPA-2244,12,1955
OpenJPA,OPENJPA-2245,1,0
OpenJPA,OPENJPA-2247,3,2206
OpenJPA,OPENJPA-2253,2,306
